2017-06-03 01:51:23,391 - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x15c6ba651f00002 type:create cxid:0x59321621 zxid:0xa txntype:-1 reqpath:n/a Error Path:/mesos/log_replicas Error:KeeperErrorCode = NodeExists for /mesos/log_replicas
2017-06-03 01:51:26,650 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:37804
2017-06-03 01:51:26,651 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /127.0.0.1:37804; will be dropped if server is in r-o mode
2017-06-03 01:51:26,651 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /127.0.0.1:37804
2017-06-03 01:51:26,654 - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x15c6ba651f00005 with negotiated timeout 10000 for client /127.0.0.1:37804
2017-06-03 01:51:26,976 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:37805
2017-06-03 01:51:27,003 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /127.0.0.1:37805
2017-06-03 01:51:27,005 - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x15c6ba651f00006 with negotiated timeout 40000 for client /127.0.0.1:37805
2017-06-03 01:51:30,146 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:37806
2017-06-03 01:51:30,154 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /127.0.0.1:37806; will be dropped if server is in r-o mode
2017-06-03 01:51:30,154 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /127.0.0.1:37806
2017-06-03 01:51:30,155 - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x15c6ba651f00007 with negotiated timeout 10000 for client /127.0.0.1:37806
2017-06-03 01:51:30,510 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:37809
2017-06-03 01:51:30,528 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /127.0.0.1:37809
2017-06-03 01:51:30,530 - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x15c6ba651f00008 with negotiated timeout 10000 for client /127.0.0.1:37809
